daytime,accuracy,loss,training_time,benign_count,malicious_count,flow_num
2022-08-17 05:51:35,1.0,7.957364869071171e-05,0.037755727767944336,13,739,752
2022-08-17 06:51:35,1.0,8.566623728256673e-05,0.03967738151550293,12,734,746
2022-08-17 07:51:35,1.0,7.95800588093698e-05,0.04338979721069336,12,771,783
2022-08-17 08:51:35,1.0,7.626459409948438e-05,0.045586585998535156,13,808,821
2022-08-17 09:51:35,0.9988675117492676,0.005720306653529406,0.04419660568237305,13,870,883
2022-08-17 10:51:35,1.0,0.00014151362120173872,0.046381473541259766,14,802,816
2022-08-17 11:51:35,1.0,0.00016018253518268466,0.05031585693359375,12,745,757
2022-08-17 12:51:35,0.9988700747489929,0.002031707437708974,0.05075788497924805,13,872,885
2022-08-17 13:51:35,1.0,0.00022636620269622654,0.048097848892211914,14,931,945
2022-08-17 14:51:35,1.0,0.00029106237343512475,0.04274272918701172,12,981,993
2022-08-17 15:51:35,1.0,0.00042833536281250417,0.05646944046020508,12,806,818
2022-08-17 16:51:35,1.0,0.0003370831545908004,0.0416715145111084,12,1011,1023
2022-08-17 17:51:35,1.0,0.0004460854979697615,0.050989627838134766,16,968,984
2022-08-17 18:51:35,1.0,0.0002270094264531508,0.04135608673095703,12,892,904
2022-08-17 19:51:35,1.0,0.00015691056614741683,0.043288469314575195,12,790,802
2022-08-17 20:51:35,1.0,0.00014956074301153421,0.041464805603027344,16,778,794
2022-08-17 21:51:35,1.0,9.77788440650329e-05,0.045041561126708984,12,758,770
2022-08-17 22:51:35,1.0,7.587265281472355e-05,0.10717344284057617,12,703,715
2022-08-17 23:51:35,1.0,7.171700417529792e-05,0.08303284645080566,12,715,727
2022-08-18 00:51:35,1.0,6.0986938478890806e-05,0.05412864685058594,13,799,812
2022-08-18 01:51:35,1.0,7.185035065049306e-05,0.04099440574645996,14,691,705
2022-08-18 02:51:35,1.0,5.431055251392536e-05,0.041613101959228516,12,944,956
2022-08-18 03:51:35,1.0,5.109131598146632e-05,0.0399322509765625,13,928,941
2022-08-18 04:51:35,1.0,4.9341539124725387e-05,0.04473137855529785,12,881,893
2022-08-18 05:51:35,1.0,6.89527005306445e-05,0.0404505729675293,14,831,845
2022-08-18 06:51:35,1.0,5.3235333325574175e-05,0.043723106384277344,12,802,814
2022-08-18 07:51:35,1.0,4.8366513510700315e-05,0.040579795837402344,12,899,911
2022-08-18 08:51:35,1.0,0.00013690657215192914,0.03884696960449219,12,950,962
2022-08-18 09:51:35,0.9989583492279053,0.001178113161586225,0.04145956039428711,14,946,960
2022-08-18 10:51:35,1.0,5.303749276208691e-05,0.04238414764404297,14,827,841
2022-08-18 11:51:35,1.0,4.74476364615839e-05,0.04028964042663574,12,775,787
2022-08-18 12:51:35,1.0,4.441358760232106e-05,0.06339144706726074,12,947,959
2022-08-18 13:51:35,1.0,6.15956014371477e-05,0.045317888259887695,14,887,901
2022-08-18 14:51:35,1.0,5.334785601007752e-05,0.04017901420593262,12,803,815
2022-08-18 15:51:35,1.0,6.162138015497476e-05,0.04021811485290527,14,809,823
2022-08-18 16:51:35,1.0,7.046452083159238e-05,0.05260896682739258,14,757,771
2022-08-18 17:51:35,1.0,5.804316606372595e-05,0.047536611557006836,12,757,769
2022-08-18 18:51:35,1.0,9.145159856416285e-05,0.03899836540222168,14,804,818
2022-08-18 19:51:35,1.0,5.4224983614403754e-05,0.04532504081726074,12,835,847
2022-08-18 20:51:35,1.0,5.878012234461494e-05,0.0500330924987793,14,951,965
2022-08-18 21:51:35,1.0,4.901688589598052e-05,0.040242910385131836,12,965,977
2022-08-18 22:51:35,1.0,5.189312287257053e-05,0.040135860443115234,12,861,873
2022-08-18 23:51:35,1.0,5.860093006049283e-05,0.042912960052490234,16,894,910
2022-08-19 00:51:35,1.0,0.00020851055160164833,0.040496826171875,12,693,705
2022-08-19 01:51:35,1.0,5.26573603565339e-05,0.04221773147583008,12,1094,1106
2022-08-19 02:51:35,1.0,4.655266093323007e-05,0.04123091697692871,13,948,961
2022-08-19 03:51:35,1.0,0.00014700248721055686,0.03864288330078125,12,806,818
2022-08-19 04:51:35,1.0,5.427545329439454e-05,0.0398554801940918,14,988,1002
2022-08-19 05:51:35,1.0,4.972553870175034e-05,0.04126143455505371,12,949,961
2022-08-19 06:51:35,1.0,4.918963895761408e-05,0.042853355407714844,12,908,920
2022-08-19 07:51:35,1.0,5.573551243287511e-05,0.04339122772216797,14,816,830
2022-08-19 08:51:35,1.0,6.10810166108422e-05,0.04618334770202637,12,909,921
2022-08-19 09:51:35,0.9975579977035522,0.004323494620621204,0.040151119232177734,13,806,819
2022-08-19 10:51:35,1.0,0.0001306266785832122,0.04247879981994629,14,747,761
2022-08-19 11:51:35,1.0,0.0002053423086181283,0.0385737419128418,12,639,651
2022-08-19 12:51:35,1.0,0.00022957162582315505,0.04140353202819824,12,841,853
2022-08-19 13:51:35,1.0,0.0002558358828537166,0.041834115982055664,13,868,881
2022-08-19 14:51:35,1.0,0.00021232441940810531,0.03981828689575195,12,910,922
2022-08-19 15:51:35,0.9977220892906189,0.011990534141659737,0.03916478157043457,13,865,878
